Time, Velocity, Acceleration, Distance
6.0000000000e-06, 0.001, 0.136, 0.000
4.0000000000e-06, 0.001, 0.112, 0.000
4.0000000000e-06, 0.000, 0.131, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.010, 0.000
6.0000000000e-06, 0.002, 0.189, 0.000
5.0000000000e-06, 0.002, 0.183, 0.000
4.0000000000e-06, 0.001, 0.051, 0.000
5.0000000000e-06, 0.001, 0.196, 0.000
6.0000000000e-06, 0.001, 0.191, 0.000
5.0000000000e-06, 0.001, 0.010, 0.000
6.0000000000e-06, 0.001, 0.197, 0.000
6.0000000000e-06, 0.001, 0.256, 0.000
5.0000000000e-06, 0.001, 0.010, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
2.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.111, 0.000
4.0000000000e-06, 0.000, 0.145, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.001, 0.083, 0.000
6.0000000000e-06, 0.001, 0.083, 0.000
5.0000000000e-06, 0.000, 0.102, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
2.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.051, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.021, 0.000
3.0000000000e-06, 0.000, 0.021, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.051, 0.000
5.0000000000e-06, 0.000, 0.051, 0.000
6.0000000000e-06, 0.000, 0.078, 0.000
6.0000000000e-06, 0.001, 0.138, 0.000
5.0000000000e-06, 0.000, 0.206, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.002, 0.198, 0.000
4.0000000000e-06, 0.000, 0.266, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.002, 0.197, 0.000
4.0000000000e-06, 0.000, 0.265, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.134, 0.000
6.0000000000e-06, 0.001, 0.097, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
7.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.015, 0.000
5.0000000000e-06, 0.000, 0.017, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.242, 0.000
7.0000000000e-06, 0.001, 0.035, 0.000
5.0000000000e-06, 0.000, 0.046, 0.000
7.0000000000e-06, 0.000, 0.158, 0.000
2.0000000000e-06, 0.000, 0.158, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.3000000000e-05, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.213, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.097, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.144, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.017, 0.000
5.0000000000e-06, 0.000, 0.017, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.124, 0.000
5.0000000000e-06, 0.000, 0.160, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
2.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.001, 0.112, 0.000
4.0000000000e-06, 0.002, 0.216, 0.000
5.0000000000e-06, 0.000, 0.204, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.002, 0.151, 0.000
5.0000000000e-06, 0.001, 0.183, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.002, 0.192, 0.000
6.0000000000e-06, 0.000, 0.261, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.002, 0.113, 0.000
6.0000000000e-06, 0.000, 0.158, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.068, 0.000
4.0000000000e-06, 0.000, 0.090, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.182, 0.000
3.0000000000e-06, 0.002, 0.182, 0.000
3.0000000000e-06, 0.001, 0.054, 0.000
7.0000000000e-06, 0.001, 0.189, 0.000
4.0000000000e-06, 0.001, 0.092, 0.000
7.0000000000e-06, 0.000, 0.125, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.139, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.017, 0.000
7.0000000000e-06, 0.000, 0.019, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.052, 0.000
4.0000000000e-06, 0.000, 0.094, 0.000
5.0000000000e-06, 0.000, 0.171, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.113, 0.000
4.0000000000e-06, 0.000, 0.155, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.071, 0.000
6.0000000000e-06, 0.001, 0.071, 0.000
6.0000000000e-06, 0.000, 0.111, 0.000
5.0000000000e-06, 0.000, 0.088, 0.000
6.0000000000e-06, 0.001, 0.138, 0.000
6.0000000000e-06, 0.002, 0.247, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.145, 0.000
5.0000000000e-06, 0.000, 0.225, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.097, 0.000
5.0000000000e-06, 0.001, 0.142, 0.000
6.0000000000e-06, 0.001, 0.142, 0.000
6.0000000000e-06, 0.001, 0.220, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
7.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.002, 0.162, 0.000
6.0000000000e-06, 0.000, 0.238, 0.000
6.0000000000e-06, 0.000, 0.148, 0.000
4.0000000000e-06, 0.000, 0.148, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
6.0000000000e-06, 0.001, 0.102, 0.000
5.0000000000e-06, 0.001, 0.121, 0.000
4.0000000000e-06, 0.001, 0.193, 0.000
6.0000000000e-06, 0.000, 0.007, 0.000
6.0000000000e-06, 0.002, 0.202, 0.000
4.0000000000e-06, 0.002, 0.202, 0.000
6.0000000000e-06, 0.001, 0.264, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
3.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.238, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.200, 0.000
6.0000000000e-06, 0.001, 0.047, 0.000
4.0000000000e-06, 0.001, 0.220, 0.000
6.0000000000e-06, 0.001, 0.008, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.001, 0.047, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.041, 0.000
4.0000000000e-06, 0.000, 0.041, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.064, 0.000
5.0000000000e-06, 0.000, 0.064, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.001, 0.049, 0.000
5.0000000000e-06, 0.000, 0.102, 0.000
7.0000000000e-06, 0.001, 0.137, 0.000
6.0000000000e-06, 0.000, 0.030, 0.000
4.0000000000e-06, 0.000, 0.030, 0.000
4.0000000000e-06, 0.001, 0.135, 0.000
5.0000000000e-06, 0.001, 0.135, 0.000
5.0000000000e-06, 0.000, 0.033, 0.000
4.0000000000e-06, 0.000, 0.033, 0.000
7.0000000000e-06, 0.001, 0.097, 0.000
5.0000000000e-06, 0.001, 0.153, 0.000
5.0000000000e-06, 0.002, 0.127, 0.000
2.0000000000e-06, 0.002, 0.127, 0.000
5.0000000000e-06, 0.000, 0.174, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.050, 0.000
6.0000000000e-06, 0.000, 0.100, 0.000
5.0000000000e-06, 0.001, 0.161, 0.000
7.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.001, 0.007, 0.000
7.0000000000e-06, 0.001, 0.196, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.139, 0.000
7.0000000000e-06, 0.000, 0.216, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
2.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
6.0000000000e-06, 0.000, 0.175, 0.000
2.0000000000e-06, 0.000, 0.175, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.001, 0.099, 0.000
6.0000000000e-06, 0.000, 0.132, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
2.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.002, 0.172, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.052, 0.000
2.0000000000e-06, 0.000, 0.052, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
7.0000000000e-06, 0.000, 0.137, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
7.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
2.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.010, 0.781, 0.000
5.0000000000e-06, 0.006, 0.473, 0.000
5.0000000000e-06, 0.013, 0.798, 0.000
6.0000000000e-06, 0.019, 0.857, 0.000
5.0000000000e-06, 0.016, 0.382, 0.000
6.0000000000e-06, 0.023, 0.869, 0.000
6.0000000000e-06, 0.020, 0.347, 0.000
6.0000000000e-06, 0.028, 0.894, 0.000
8.0000000000e-06, 0.040, 1.078, 0.000
5.0000000000e-06, 0.038, 0.161, 0.000
6.0000000000e-06, 0.053, 1.743, 0.000
5.0000000000e-06, 0.061, 0.849, 0.000
5.0000000000e-06, 0.144, 2.748, 0.000
4.0000000000e-06, 0.144, 2.748, 0.000
6.0000000000e-06, 0.172, 3.351, 0.000
6.0000000000e-06, 0.200, 3.415, 0.000
6.0000000000e-06, 0.314, 3.359, 0.000
5.0000000000e-06, 0.342, 3.321, 0.000
9.0000000000e-06, 0.369, 3.283, 0.000
4.0000000000e-06, 0.482, 3.137, 0.000
5.0000000000e-06, 0.508, 3.102, 0.000
5.0000000000e-06, 0.508, 3.102, 0.000
5.0000000000e-06, 0.627, 2.958, 0.000
5.0000000000e-06, 0.662, 2.923, 0.000
5.0000000000e-06, 0.685, 2.882, 0.000
5.0000000000e-06, 0.713, 2.858, 0.000
6.0000000000e-06, 0.819, 2.728, 0.000
4.0000000000e-06, 0.863, 2.674, 0.000
6.0000000000e-06, 0.885, 2.648, 0.000
6.0000000000e-06, 0.973, 2.550, 0.000
5.0000000000e-06, 0.973, 2.550, 0.000
5.0000000000e-06, 1.018, 2.502, 0.000
5.0000000000e-06, 1.038, 2.477, 0.000
7.0000000000e-06, 1.139, 2.387, 0.000
5.0000000000e-06, 1.161, 2.349, 0.000
5.0000000000e-06, 1.180, 2.300, 0.000
5.0000000000e-06, 1.274, 2.204, 0.000
4.0000000000e-06, 1.292, 2.194, 0.000
6.0000000000e-06, 1.311, 2.183, 0.000
5.0000000000e-06, 1.328, 2.147, 0.000
5.0000000000e-06, 1.388, 2.102, 0.000
4.0000000000e-06, 1.388, 2.102, 0.000
7.0000000000e-06, 1.423, 2.072, 0.000
6.0000000000e-06, 1.440, 2.054, 0.000
6.0000000000e-06, 1.517, 1.972, 0.000
5.0000000000e-06, 1.517, 1.972, 0.000
5.0000000000e-06, 1.533, 1.975, 0.000
6.0000000000e-06, 1.549, 1.944, 0.000
5.0000000000e-06, 1.613, 1.885, 0.000
3.0000000000e-06, 1.613, 1.885, 0.000
7.0000000000e-06, 1.628, 1.869, 0.000
6.0000000000e-06, 1.644, 1.854, 0.000
6.0000000000e-06, 1.704, 1.798, 0.000
5.0000000000e-06, 1.719, 1.785, 0.000
5.0000000000e-06, 1.734, 1.771, 0.000
5.0000000000e-06, 1.763, 1.745, 0.000
4.0000000000e-06, 1.834, 1.678, 0.000
5.0000000000e-06, 1.848, 1.662, 0.000
6.0000000000e-06, 1.862, 1.654, 0.000
6.0000000000e-06, 1.878, 1.654, 0.000
7.0000000000e-06, 1.946, 1.585, 0.000
5.0000000000e-06, 1.960, 1.568, 0.000
6.0000000000e-06, 1.973, 1.559, 0.000
5.0000000000e-06, 1.986, 1.545, 0.000
4.0000000000e-06, 2.037, 1.498, 0.000
6.0000000000e-06, 2.049, 1.487, 0.000
5.0000000000e-06, 2.061, 1.476, 0.000
5.0000000000e-06, 2.074, 1.465, 0.000
6.0000000000e-06, 2.133, 1.412, 0.000
4.0000000000e-06, 2.133, 1.412, 0.000
7.0000000000e-06, 2.145, 1.409, 0.000
7.0000000000e-06, 2.157, 1.395, 0.000
6.0000000000e-06, 2.194, 1.378, 0.000
5.0000000000e-06, 2.205, 1.348, 0.000
6.0000000000e-06, 2.220, 1.329, 0.000
6.0000000000e-06, 2.231, 1.344, 0.000
5.0000000000e-06, 2.285, 1.277, 0.000
5.0000000000e-06, 2.295, 1.271, 0.000
4.0000000000e-06, 2.306, 1.261, 0.000
6.0000000000e-06, 2.352, 1.212, 0.000
5.0000000000e-06, 2.362, 1.223, 0.000
6.0000000000e-06, 2.382, 1.193, 0.000
6.0000000000e-06, 2.451, 1.137, 0.000
5.0000000000e-06, 2.462, 1.116, 0.000
5.0000000000e-06, 2.472, 1.140, 0.000
5.0000000000e-06, 2.481, 1.108, 0.000
4.0000000000e-06, 2.517, 1.074, 0.000
6.0000000000e-06, 2.526, 1.068, 0.000
6.0000000000e-06, 2.535, 1.060, 0.000
6.0000000000e-06, 2.587, 1.014, 0.000
3.0000000000e-06, 2.587, 1.014, 0.000
6.0000000000e-06, 2.595, 1.007, 0.000
4.0000000000e-06, 2.603, 1.000, 0.000
6.0000000000e-06, 2.614, 0.038, 0.000
5.0000000000e-06, 2.614, 0.038, 0.000
4.0000000000e-06, 2.613, 0.201, 0.000
6.0000000000e-06, 2.613, 0.098, 0.000
4.0000000000e-06, 2.612, 0.055, 0.000
6.0000000000e-06, 2.612, 0.054, 0.000
6.0000000000e-06, 2.612, 0.130, 0.000
6.0000000000e-06, 2.610, 0.039, 0.000
3.0000000000e-06, 2.610, 0.037, 0.000
5.0000000000e-06, 2.609, 0.072, 0.000
5.0000000000e-06, 2.609, 0.045, 0.000
5.0000000000e-06, 2.608, 0.031, 0.000
5.0000000000e-06, 2.608, 0.086, 0.000
6.0000000000e-06, 2.607, 0.381, 0.000
4.0000000000e-06, 2.607, 0.174, 0.000
6.0000000000e-06, 2.606, 0.220, 0.000
4.0000000000e-06, 2.606, 0.148, 0.000
5.0000000000e-06, 2.605, 0.045, 0.000
7.0000000000e-06, 2.605, 0.045, 0.000
5.0000000000e-06, 2.604, 0.101, 0.000
