Time, Velocity, Acceleration, Distance
4.0000000000e-06, 0.001, 0.102, 0.000
4.0000000000e-06, 0.000, 0.136, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.008, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.150, 0.000
4.0000000000e-06, 0.000, 0.232, 0.000
5.0000000000e-06, 0.001, 0.108, 0.000
5.0000000000e-06, 0.001, 0.225, 0.000
3.0000000000e-06, 0.000, 0.206, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.057, 0.000
4.0000000000e-06, 0.001, 0.156, 0.000
9.7000000000e-05, 0.000, 0.183, 0.000
5.0000000000e-06, 0.002, 0.176, 0.000
4.0000000000e-06, 0.001, 0.051, 0.000
4.0000000000e-06, 0.001, 0.190, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.001, 0.152, 0.000
3.0000000000e-06, 0.001, 0.222, 0.000
5.0000000000e-06, 0.001, 0.008, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.000, 0.030, 0.000
4.0000000000e-06, 0.001, 0.048, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.130, 0.000
7.0000000000e-06, 0.001, 0.202, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.001, 0.244, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.001, 0.180, 0.000
5.0000000000e-06, 0.001, 0.247, 0.000
5.0000000000e-06, 0.001, 0.009, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
3.0000000000e-06, 0.000, 0.063, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.001, 0.140, 0.000
5.0000000000e-06, 0.000, 0.210, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.042, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.047, 0.000
4.0000000000e-06, 0.000, 0.057, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.002, 0.128, 0.000
4.0000000000e-06, 0.000, 0.210, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.123, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.001, 0.128, 0.000
5.0000000000e-06, 0.000, 0.169, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.099, 0.000
4.0000000000e-06, 0.001, 0.127, 0.000
3.0000000000e-06, 0.000, 0.118, 0.000
6.0000000000e-06, 0.002, 0.186, 0.000
5.0000000000e-06, 0.002, 0.186, 0.000
5.0000000000e-06, 0.000, 0.122, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.001, 0.159, 0.000
4.0000000000e-06, 0.000, 0.235, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.001, 0.053, 0.000
6.0000000000e-06, 0.001, 0.165, 0.000
4.0000000000e-06, 0.000, 0.192, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.096, 0.000
4.0000000000e-06, 0.001, 0.162, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.076, 0.000
4.0000000000e-06, 0.001, 0.172, 0.000
4.0000000000e-06, 0.000, 0.177, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.130, 0.000
6.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.002, 0.201, 0.000
4.0000000000e-06, 0.001, 0.263, 0.000
4.0000000000e-06, 0.001, 0.204, 0.000
4.0000000000e-06, 0.001, 0.204, 0.000
5.0000000000e-06, 0.001, 0.102, 0.000
4.0000000000e-06, 0.001, 0.009, 0.000
4.0000000000e-06, 0.001, 0.059, 0.000
3.0000000000e-06, 0.001, 0.087, 0.000
3.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
6.0000000000e-06, 0.000, 0.176, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.002, 0.192, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.229, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.105, 0.000
5.0000000000e-06, 0.000, 0.180, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.002, 0.175, 0.000
4.0000000000e-06, 0.000, 0.251, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.001, 0.089, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.100, 0.000
5.0000000000e-06, 0.001, 0.100, 0.000
3.0000000000e-06, 0.001, 0.160, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.088, 0.000
3.0000000000e-06, 0.000, 0.114, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.000, 0.260, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.058, 0.000
3.0000000000e-06, 0.000, 0.072, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.139, 0.000
4.0000000000e-06, 0.000, 0.186, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.031, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.143, 0.000
5.0000000000e-06, 0.000, 0.188, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.089, 0.000
4.0000000000e-06, 0.000, 0.105, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.002, 0.162, 0.000
5.0000000000e-06, 0.000, 0.246, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.157, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.011, 0.000
4.0000000000e-06, 0.002, 0.127, 0.000
5.0000000000e-06, 0.000, 0.202, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.002, 0.165, 0.000
3.0000000000e-06, 0.000, 0.243, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.002, 0.194, 0.000
5.0000000000e-06, 0.000, 0.262, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.001, 0.256, 0.000
4.0000000000e-06, 0.001, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.024, 0.000
4.0000000000e-06, 0.000, 0.038, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.011, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.001, 0.093, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.071, 0.000
3.0000000000e-06, 0.000, 0.088, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.144, 0.000
5.0000000000e-06, 0.000, 0.226, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.001, 0.100, 0.000
5.0000000000e-06, 0.000, 0.130, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.002, 0.134, 0.000
4.0000000000e-06, 0.000, 0.229, 0.000
4.0000000000e-06, 0.000, 0.024, 0.000
5.0000000000e-06, 0.002, 0.159, 0.000
4.0000000000e-06, 0.001, 0.055, 0.000
4.0000000000e-06, 0.001, 0.168, 0.000
5.0000000000e-06, 0.002, 0.102, 0.000
5.0000000000e-06, 0.001, 0.161, 0.000
5.0000000000e-06, 0.000, 0.138, 0.000
3.0000000000e-06, 0.002, 0.201, 0.000
5.0000000000e-06, 0.001, 0.050, 0.000
4.0000000000e-06, 0.001, 0.213, 0.000
4.0000000000e-06, 0.001, 0.009, 0.000
4.0000000000e-06, 0.001, 0.200, 0.000
5.0000000000e-06, 0.001, 0.259, 0.000
4.0000000000e-06, 0.001, 0.008, 0.000
4.0000000000e-06, 0.002, 0.110, 0.000
5.0000000000e-06, 0.000, 0.158, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.001, 0.076, 0.000
4.0000000000e-06, 0.000, 0.101, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.213, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.002, 0.128, 0.000
3.0000000000e-06, 0.000, 0.177, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.001, 0.067, 0.000
5.0000000000e-06, 0.000, 0.128, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.127, 0.000
5.0000000000e-06, 0.000, 0.168, 0.000
4.0000000000e-06, 0.001, 0.101, 0.000
3.0000000000e-06, 0.001, 0.155, 0.000
5.0000000000e-06, 0.000, 0.150, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.095, 0.000
6.0000000000e-06, 0.000, 0.171, 0.000
5.0000000000e-06, 0.002, 0.198, 0.000
5.0000000000e-06, 0.001, 0.063, 0.000
5.0000000000e-06, 0.001, 0.194, 0.000
4.0000000000e-06, 0.001, 0.198, 0.000
4.0000000000e-06, 0.000, 0.084, 0.000
4.0000000000e-06, 0.001, 0.130, 0.000
5.0000000000e-06, 0.001, 0.069, 0.000
5.0000000000e-06, 0.001, 0.069, 0.000
5.0000000000e-06, 0.001, 0.108, 0.000
3.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.034, 0.000
3.0000000000e-06, 0.001, 0.149, 0.000
4.0000000000e-06, 0.001, 0.188, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
4.0000000000e-06, 0.001, 0.138, 0.000
4.0000000000e-06, 0.001, 0.210, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.078, 0.000
4.0000000000e-06, 0.001, 0.162, 0.000
3.0000000000e-06, 0.001, 0.161, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.122, 0.000
4.0000000000e-06, 0.001, 0.194, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
8.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.265, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.002, 0.123, 0.000
4.0000000000e-06, 0.000, 0.170, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.052, 0.000
4.0000000000e-06, 0.001, 0.139, 0.000
4.0000000000e-06, 0.000, 0.173, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.016, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.184, 0.000
3.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.165, 0.000
5.0000000000e-06, 0.000, 0.240, 0.000
3.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.001, 0.074, 0.000
5.0000000000e-06, 0.000, 0.094, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.001, 0.085, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.270, 0.000
5.0000000000e-06, 0.000, 0.009, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.002, 0.166, 0.000
5.0000000000e-06, 0.000, 0.243, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.001, 0.054, 0.000
3.0000000000e-06, 0.000, 0.068, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.002, 0.139, 0.000
4.0000000000e-06, 0.000, 0.221, 0.000
3.0000000000e-06, 0.002, 0.191, 0.000
3.0000000000e-06, 0.001, 0.082, 0.000
4.0000000000e-06, 0.001, 0.141, 0.000
6.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.002, 0.189, 0.000
5.0000000000e-06, 0.001, 0.256, 0.000
5.0000000000e-06, 0.001, 0.007, 0.000
6.0000000000e-06, 0.000, 0.194, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
3.0000000000e-06, 0.000, 0.010, 0.000
4.0000000000e-06, 0.002, 0.204, 0.000
5.0000000000e-06, 0.000, 0.266, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.012, 0.000
5.0000000000e-06, 0.001, 0.119, 0.000
5.0000000000e-06, 0.000, 0.184, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.002, 0.201, 0.000
4.0000000000e-06, 0.000, 0.266, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.001, 0.051, 0.000
3.0000000000e-06, 0.000, 0.065, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
6.0000000000e-06, 0.000, 0.222, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.001, 0.065, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.267, 0.000
4.0000000000e-06, 0.000, 0.012, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
6.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.007, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.027, 0.000
3.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.000, 0.001, 0.000
4.0000000000e-06, 0.001, 0.045, 0.000
3.0000000000e-06, 0.000, 0.094, 0.000
3.0000000000e-06, 0.002, 0.181, 0.000
3.0000000000e-06, 0.002, 0.181, 0.000
5.0000000000e-06, 0.000, 0.065, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.168, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.005, 0.000
4.0000000000e-06, 0.001, 0.166, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.005, 0.000
5.0000000000e-06, 0.000, 0.004, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.003, 0.000
3.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.001, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
5.0000000000e-06, 0.000, 0.049, 0.000
4.0000000000e-06, 0.000, 0.060, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
6.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
3.0000000000e-06, 0.002, 0.176, 0.000
5.0000000000e-06, 0.000, 0.253, 0.000
4.0000000000e-06, 0.000, 0.002, 0.000
4.0000000000e-06, 0.001, 0.103, 0.000
5.0000000000e-06, 0.000, 0.137, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.001, 0.068, 0.000
4.0000000000e-06, 0.000, 0.084, 0.000
3.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
5.0000000000e-06, 0.000, 0.000, 0.000
4.0000000000e-06, 0.002, 0.156, 0.000
5.0000000000e-06, 0.000, 0.237, 0.000
3.0000000000e-06, 0.000, 0.003, 0.000
5.0000000000e-06, 0.000, 0.002, 0.000
3.0000000000e-06, 0.001, 0.122, 0.000
4.0000000000e-06, 0.001, 0.218, 0.000
3.0000000000e-06, 0.001, 0.132, 0.000
4.0000000000e-06, 0.001, 0.132, 0.000
3.0000000000e-06, 0.000, 0.078, 0.000
5.0000000000e-06, 0.001, 0.062, 0.000
4.0000000000e-06, 0.001, 0.150, 0.000
5.0000000000e-06, 0.001, 0.150, 0.000
4.0000000000e-06, 0.001, 0.032, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.001, 0.145, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
3.0000000000e-06, 0.001, 0.123, 0.000
4.0000000000e-06, 0.001, 0.194, 0.000
4.0000000000e-06, 0.001, 0.007, 0.000
5.0000000000e-06, 0.001, 0.006, 0.000
4.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.000, 0.004, 0.000
5.0000000000e-06, 0.002, 0.186, 0.000
3.0000000000e-06, 0.001, 0.254, 0.000
5.0000000000e-06, 0.001, 0.021, 0.000
5.0000000000e-06, 0.001, 0.126, 0.000
3.0000000000e-06, 0.001, 0.175, 0.000
5.0000000000e-06, 0.000, 0.006, 0.000
5.0000000000e-06, 0.002, 0.108, 0.000
4.0000000000e-06, 0.001, 0.206, 0.000
5.0000000000e-06, 0.000, 0.180, 0.000
6.0000000000e-06, 0.000, 0.005, 0.000
4.0000000000e-06, 0.001, 0.109, 0.000
6.0000000000e-06, 0.001, 0.180, 0.000
